,filename,label_portrait,pixel_X,pixel_Y,max_I,min_I,mean_I,std_I,type,face_area,eye_status,tot_eye_area,face_angle,smile_status,smile_area,glasses_status,glasses_area,blurry_rate,light_percent,dark_percent,APW_rate,face_%,smile_%
135,28_1_0_20170117175333441.jpg,1.0,950,1183,244,5,146.9,47.1,face,311364,2_eyes_OK,27145,1.52,smile_YES,55778,glasses_NO,0,6.42,0.0,0.0,0.06,28.0,18.0
136,21_1_4_20170117193754349.jpg,1.0,906,903,245,0,94.6,65.3,face,126736,2_eyes_OK,10660,0.0,smile_YES,21218,glasses_NO,0,5.07,0.0,39.13,0.34,15.0,17.0
137,35_0_0_20170108224654643.jpg,1.0,368,553,180,0,104.0,42.1,face,26896,2_eyes_OK,1861,6.93,smile_YES,3916,glasses_NO,0,23.71,0.0,0.38,2.29,13.0,15.0
138,53_0_0_20170104204651866.jpg,0.0,194,241,255,4,130.1,65.6,face,20736,2_eyes_OK,1997,0.63,smile_YES,3403,glasses_NO,0,77.16,46.05,10.6,5.0,44.0,16.0
139,24_1_1_20170113011408288.jpg,0.0,444,849,246,0,75.0,70.0,face,73441,2_eyes_OK,6736,10.59,smile_YES,10368,glasses_NO,0,16.16,0.0,100.0,7.95,19.0,14.0
140,32_0_0_20170117134725446.jpg,0.0,906,903,254,0,104.7,45.5,face,173889,2_eyes_OK,14810,8.18,smile_YES,31752,glasses_NO,0,12.04,0.0,0.55,1.11,21.0,18.0
141,26_0_3_20170104230427081.jpg,0.0,398,509,255,0,86.0,73.1,face,19600,2_eyes_OK,1513,7.05,smile_YES,3828,glasses_NO,0,180.86,16.58,79.28,10.14,10.0,20.0
142,29_0_0_20170103181910385.jpg,0.0,732,277,255,3,126.4,56.6,profile,27225,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,107.25,0.0,0.0,4.82,13.0,0.0
143,52_1_3_20170109133955934.jpg,0.0,482,401,255,0,72.9,61.6,face,7921,2_eyes_OK,882,1.68,smile_NO,0,glasses_NO,0,148.83,0.0,29.49,8.53,4.0,0.0
144,54_0_0_20170104212608413.jpg,1.0,368,551,254,0,98.5,54.9,face,55225,eyes_NOK,2304,0.0,smile_YES,8450,glasses_NO,0,70.7,5.01,41.37,4.52,27.0,15.0
145,40_1_0_20170109220527167.jpg,1.0,356,475,253,2,166.7,65.7,face,45796,2_eyes_OK,3961,7.84,smile_YES,7503,glasses_NO,0,888.07,46.58,0.0,3.04,27.0,16.0
146,29_1_4_20170117123747223.jpg,1.0,906,903,243,0,136.7,53.0,face,211600,2_eyes_OK,16562,12.49,smile_YES,39200,glasses_NO,0,7.89,0.0,2.2,0.4,26.0,19.0
147,20_0_3_20170104225831145.jpg,0.0,384,529,255,3,134.8,64.0,face,80089,2_eyes_OK,6498,2.01,smile_YES,12403,glasses_NO,0,50.42,19.26,1.49,1.57,39.0,15.0
148,47_0_0_20170113210126541.jpg,0.0,782,1039,255,0,90.6,55.7,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,24.76,1.24,4.94,3.67,0.0,
149,29_0_0_20170117180729137.jpg,1.0,566,839,255,1,85.6,71.9,face,123904,eyes_NOK,5184,0.0,smile_YES,20301,glasses_NO,0,7.77,4.17,93.75,1.88,26.0,16.0
150,36_0_1_20170113184110991.jpg,0.0,758,931,255,0,146.6,99.4,face,207936,2_eyes_OK,16564,15.41,smile_NO,0,glasses_NO,0,9.13,42.88,31.13,0.68,29.0,0.0
151,19_0_0_20170117140603777.jpg,0.0,746,1091,255,0,71.1,63.9,face,220900,2_eyes_OK,18058,5.93,smile_NO,0,glasses_NO,0,7.12,0.92,95.38,2.14,27.0,0.0
152,28_1_3_20170109132916902.jpg,0.0,602,337,247,0,119.2,45.7,face,14161,eyes_NOK,625,0.0,smile_YES,3042,glasses_NO,0,56.89,0.0,0.0,2.25,7.0,21.0
153,36_0_0_20170117135559253.jpg,0.0,806,803,255,14,134.8,53.3,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,6.87,15.67,0.0,0.4,0.0,
154,52_0_0_20170111195726274.jpg,1.0,400,500,255,0,157.4,83.2,face,63504,2_eyes_OK,5618,4.5,smile_YES,11628,glasses_NO,0,662.19,69.07,10.44,2.65,32.0,18.0
155,40_0_0_20170117135440354.jpg,1.0,486,675,241,2,126.1,46.8,face,131769,2_eyes_OK,10952,0.39,smile_YES,22472,glasses_NO,0,8.77,0.0,0.0,0.39,40.0,17.0
156,35_0_0_20170117000310436.jpg,1.0,906,903,255,4,122.9,69.9,face,101124,2_eyes_OK,9248,6.74,smile_YES,16836,glasses_NO,0,5.19,29.24,0.0,0.37,12.0,17.0
157,43_0_4_20170104174223892.jpg,0.0,386,481,255,2,127.9,53.3,face,50625,eyes_NOK,2025,0.0,smile_YES,6786,glasses_NO,0,92.06,10.14,0.0,1.64,27.0,13.0
158,42_0_0_20170117185725872.jpg,0.0,690,1015,252,0,141.4,81.1,face,322624,eyes_NOK,14641,0.0,smile_YES,50562,glasses_NO,0,8.17,38.77,24.37,0.44,46.0,16.0
159,68_0_1_20170111195820243.jpg,1.0,214,317,255,0,106.2,80.9,face,10816,eyes_NOK,0,0.0,smile_YES,2048,glasses_NO,0,525.45,46.11,36.92,8.98,16.0,19.0
160,22_1_3_20170104232504850.jpg,1.0,476,329,255,0,96.1,71.8,face,27556,2_eyes_OK,2048,1.91,smile_NO,0,glasses_NO,0,55.32,1.65,81.64,3.6,18.0,0.0
161,22_1_4_20170103225112465.jpg,0.0,254,375,220,0,115.1,68.1,face,15876,2_eyes_OK,1250,8.84,smile_YES,2556,glasses_NO,0,106.76,17.46,26.57,4.36,17.0,16.0
162,24_1_2_20170116171634283.jpg,0.0,494,691,251,2,133.0,67.5,face,166464,2_eyes_OK,14969,7.33,smile_YES,27378,glasses_NO,0,8.34,70.02,6.49,0.34,49.0,16.0
163,69_1_0_20170110140940217.jpg,1.0,540,720,254,7,120.8,43.7,face,133956,2_eyes_OK,10660,2.58,smile_YES,22578,glasses_NO,0,313.98,8.83,0.0,3.02,34.0,17.0
164,20_1_1_20170113005500606.jpg,0.0,782,1039,255,0,162.3,59.1,profile,217156,2_eyes_OK,18432,1.04,smile_YES,31752,glasses_NO,0,9.17,63.61,0.52,0.22,27.0,15.0
165,38_1_3_20170105002639123.jpg,0.0,368,551,253,4,129.4,71.9,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,67.84,4.53,0.67,3.22,0.0,
166,26_0_1_20170113152156561.jpg,0.0,722,1127,255,16,228.3,44.7,face,21025,2_eyes_OK,1930,11.13,smile_YES,3655,glasses_NO,0,9.88,97.2,0.0,0.35,3.0,17.0
167,22_1_0_20170116214345265.jpg,1.0,890,915,253,0,144.6,60.2,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,12.78,9.94,36.65,0.43,0.0,
168,26_0_0_20170117171759796.jpg,0.0,930,875,254,10,123.2,65.7,face,88209,eyes_NOK,3481,0.0,smile_NO,0,glasses_NO,0,4.82,30.47,8.56,0.22,11.0,0.0
169,27_0_1_20170117012341879.jpg,1.0,998,707,255,1,187.1,87.2,face,91809,2_eyes_OK,7565,0.22,smile_YES,18336,glasses_NO,0,9.24,89.81,0.04,0.47,13.0,20.0
170,46_0_0_20170104205306203.jpg,1.0,452,451,242,7,118.7,52.4,face,77841,2_eyes_OK,6730,2.18,smile_YES,13448,glasses_NO,0,23.92,0.0,0.58,1.7,38.0,17.0
171,32_0_4_20170104000716333.jpg,1.0,520,391,255,0,95.1,58.5,face,63001,2_eyes_OK,4802,6.07,smile_YES,11858,glasses_NO,0,103.12,0.61,47.08,5.22,31.0,19.0
172,28_0_2_20170113190312841.jpg,0.0,830,983,251,0,159.9,65.8,face,227529,2_eyes_OK,19013,1.99,smile_YES,34716,glasses_NO,0,3.99,37.96,12.98,0.03,28.0,15.0
173,28_0_2_20170116190109349.jpg,1.0,758,1075,253,0,96.4,68.8,face,170569,2_eyes_OK,14112,6.01,smile_YES,28800,glasses_NO,0,7.9,4.48,45.07,1.09,21.0,17.0
174,38_0_1_20170113174609987.jpg,0.0,738,1103,255,3,164.5,86.6,face,30276,2_eyes_OK,3200,7.8,smile_YES,5671,glasses_NO,0,19.56,72.22,0.0,1.11,4.0,19.0
175,37_0_1_20170116002833730.jpg,1.0,766,1067,245,1,117.3,76.4,face,363609,2_eyes_OK,32005,2.77,smile_YES,66248,glasses_NO,0,7.88,71.0,23.94,0.86,44.0,18.0
176,18_1_1_20170114030232014.jpg,0.0,754,1079,234,0,119.4,60.7,face,155236,2_eyes_OK,12961,1.41,smile_YES,23328,glasses_NO,0,8.49,0.0,6.33,0.79,19.0,15.0
177,27_1_4_20170112234325680.jpg,1.0,486,687,251,5,136.1,62.0,face,84681,2_eyes_OK,7081,1.77,smile_YES,13778,glasses_NO,0,16.45,68.22,21.11,1.16,25.0,16.0
178,35_0_4_20170117142259383.jpg,0.0,1194,683,255,1,92.6,61.0,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,5.47,13.17,30.58,0.82,0.0,
179,26_0_1_20170113152847713.jpg,0.0,738,1103,255,2,181.1,72.7,face,66564,2_eyes_OK,6058,1.06,smile_YES,12403,glasses_NO,0,10.98,94.94,0.0,0.33,8.0,19.0
180,25_1_2_20170116175258251.jpg,1.0,1198,755,246,0,92.9,47.4,face,128164,2_eyes_OK,10370,1.32,smile_YES,20100,glasses_NO,0,5.8,0.0,5.01,0.6,14.0,16.0
181,26_0_0_20170117173447156.jpg,0.0,1086,751,255,0,99.7,72.1,face,45369,2_eyes_OK,4050,2.56,smile_NO,0,glasses_NO,0,8.84,24.7,25.35,1.21,6.0,0.0
182,40_0_0_20170105172450332.jpg,1.0,242,321,212,0,80.4,46.7,face,20449,2_eyes_OK,1800,1.1,smile_YES,3828,glasses_NO,0,44.64,0.0,26.48,4.28,26.0,19.0
183,28_1_0_20170117022353982.jpg,0.0,1190,683,255,6,155.4,45.2,face,77284,2_eyes_OK,7321,4.06,smile_YES,13778,glasses_NO,0,6.75,20.06,0.0,0.25,10.0,18.0
184,26_0_1_20170113134249474.jpg,0.0,938,703,255,0,85.5,82.7,face,41209,2_eyes_OK,3872,5.4,smile_YES,7260,glasses_NO,0,11.12,9.1,89.01,1.84,6.0,18.0
185,43_1_1_20170117155120541.jpg,1.0,822,991,233,1,109.8,34.3,face,170569,2_eyes_OK,12961,4.84,smile_YES,30752,glasses_NO,0,4.95,0.0,0.0,0.09,21.0,18.0
186,47_0_0_20170105173138581.jpg,1.0,404,503,217,0,125.6,61.0,face,58081,2_eyes_OK,5210,0.0,smile_YES,10011,glasses_NO,0,30.35,1.21,24.13,1.35,29.0,17.0
187,17_0_0_20170113132359393.jpg,0.0,506,715,221,1,117.7,59.2,face,37249,eyes_NOK,1849,0.0,smile_YES,6272,glasses_NO,0,7.64,0.0,1.63,0.64,10.0,17.0
188,23_1_2_20170116173108901.jpg,0.0,974,659,254,0,130.7,77.3,face,87616,2_eyes_OK,7444,12.53,smile_YES,14112,glasses_NO,0,12.73,5.25,91.04,0.85,14.0,16.0
189,38_1_1_20170116024040944.jpg,0.0,738,1103,252,4,122.0,69.5,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,21.58,0.83,68.97,2.43,0.0,
190,32_1_1_20170113001310242.jpg,0.0,462,659,254,0,100.2,56.7,face,62001,2_eyes_OK,5101,3.16,smile_YES,10082,glasses_NO,0,19.94,0.0,0.47,2.39,20.0,16.0
191,28_1_4_20170117202541845.jpg,1.0,782,1039,248,0,97.9,73.4,face,210681,2_eyes_OK,17300,13.89,smile_YES,35912,glasses_NO,0,7.89,17.07,75.43,0.66,26.0,17.0
192,20_0_1_20170116204110339.jpg,0.0,834,975,251,0,115.0,62.0,face,135424,2_eyes_OK,10809,2.82,smile_YES,26450,glasses_NO,0,17.66,3.99,42.55,0.63,17.0,20.0
193,35_1_0_20170117183059886.jpg,0.0,1194,683,255,0,187.5,81.5,face,33856,2_eyes_OK,2817,6.07,smile_YES,5408,glasses_NO,0,41.59,81.86,0.0,1.39,4.0,16.0
194,30_1_0_20170117181422492.jpg,0.0,690,1015,255,0,81.8,58.9,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,10.76,0.0,84.57,2.47,0.0,
195,28_1_1_20170116231251529.jpg,0.0,906,903,255,0,116.6,63.5,face,221841,2_eyes_OK,20213,9.05,smile_YES,39621,glasses_NO,0,10.45,38.06,12.69,1.1,27.0,18.0
196,27_0_0_20170116205016692.jpg,0.0,782,1039,252,0,122.4,66.7,face,156025,eyes_NOK,18725,0.0,smile_YES,26565,glasses_NO,0,7.7,1.64,27.43,0.39,19.0,17.0
197,61_1_0_20170110160643735.jpg,0.0,726,1000,255,0,195.0,51.7,face,99225,2_eyes_OK,8321,3.49,smile_YES,16836,glasses_NO,0,1346.89,100.0,0.0,0.88,14.0,17.0
198,32_1_2_20170105173433822.jpg,1.0,362,465,255,0,46.0,54.9,face,14641,eyes_NOK,0,0.0,smile_YES,3160,glasses_NO,0,31.79,0.0,61.75,3.51,9.0,22.0
199,22_1_1_20170103175340561.jpg,1.0,370,547,255,0,121.9,81.9,face,61009,2_eyes_OK,4901,2.64,smile_YES,10440,glasses_NO,0,72.55,60.82,29.56,3.32,30.0,17.0
200,36_0_1_20170113152749711.jpg,0.0,1106,735,254,0,83.2,57.0,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,15.84,4.91,19.74,3.59,0.0,
201,28_0_3_20170117120959404.jpg,0.0,582,579,255,2,159.2,75.3,face,103684,2_eyes_OK,8581,8.13,smile_NO,0,glasses_NO,0,13.99,86.99,3.03,0.86,31.0,0.0
202,35_1_0_20170117170842874.jpg,1.0,690,1015,254,0,161.0,46.8,face,199809,2_eyes_OK,16021,2.12,smile_YES,32896,glasses_NO,0,9.45,34.72,0.0,0.08,29.0,16.0
203,50_0_0_20170113184545256.jpg,1.0,906,903,254,6,173.4,58.9,face,256036,2_eyes_OK,20410,4.65,smile_YES,42778,glasses_NO,0,4.84,83.38,3.6,0.13,31.0,17.0
204,34_1_0_20170103230321513.jpg,0.0,252,377,254,6,178.0,41.5,face,24649,2_eyes_OK,2050,7.25,smile_YES,4418,glasses_NO,0,168.45,88.65,0.0,3.18,26.0,18.0
205,39_0_0_20170105172508901.jpg,1.0,242,321,249,5,137.2,41.4,face,23104,2_eyes_OK,1800,2.16,smile_YES,4095,glasses_NO,0,59.81,0.0,0.0,2.12,30.0,18.0
206,36_0_1_20170116193840027.jpg,0.0,810,1007,238,0,120.1,70.9,face,72361,2_eyes_OK,6050,14.04,smile_NO,0,glasses_NO,0,7.83,0.0,10.27,0.43,9.0,0.0
207,26_1_3_20170117153326979.jpg,0.0,646,707,231,1,61.2,48.4,face,36864,2_eyes_OK,3528,12.7,smile_YES,6498,glasses_NO,0,12.31,0.0,63.26,3.62,8.0,18.0
208,23_1_2_20170116172850931.jpg,0.0,474,663,248,1,90.4,71.7,face,30276,eyes_NOK,1521,0.0,smile_YES,5253,glasses_NO,0,30.45,0.0,94.54,5.64,10.0,17.0
209,18_0_0_20170110231228322.jpg,1.0,500,750,255,6,148.3,87.7,face,123201,2_eyes_OK,10368,0.0,smile_NO,0,glasses_NO,0,66.56,48.14,33.39,1.06,33.0,0.0
210,54_0_0_20170105170040476.jpg,0.0,426,475,255,15,134.0,89.5,face,78400,eyes_NOK,3364,0.0,smile_NO,0,glasses_NO,0,27.66,73.99,13.45,1.51,39.0,0.0
211,80_1_0_20170110181333958.jpg,0.0,599,337,255,1,127.3,70.3,face,35344,eyes_NOK,1600,0.0,smile_YES,6786,glasses_NO,0,413.78,25.0,56.96,4.78,18.0,19.0
212,28_0_1_20170113141527026.jpg,0.0,574,659,255,1,99.9,66.3,face,70756,eyes_NOK,2809,0.0,smile_YES,11325,glasses_NO,0,19.42,12.7,31.73,3.0,19.0,16.0
213,24_0_2_20170116165518844.jpg,0.0,990,599,255,7,175.9,62.9,face,80656,2_eyes_OK,6385,3.63,smile_NO,0,glasses_NO,0,8.43,91.49,0.0,0.12,14.0,0.0
214,26_1_1_20170117200948582.jpg,0.0,682,1199,255,0,151.1,74.7,face,32761,2_eyes_OK,3042,2.79,smile_NO,0,glasses_NO,0,15.69,86.5,0.75,1.0,4.0,0.0
215,26_1_1_20170116164434468.jpg,0.0,1006,807,254,0,46.1,32.4,face,91204,eyes_NOK,3481,0.0,smile_YES,17578,glasses_NO,0,8.5,0.0,89.63,2.75,11.0,19.0
216,26_0_3_20170113182519667.jpg,0.0,906,903,255,25,169.6,55.6,face,99856,eyes_NOK,0,0.0,smile_YES,16471,glasses_NO,0,9.04,24.29,0.0,0.26,12.0,16.0
217,42_1_0_20170117154907268.jpg,1.0,906,903,255,0,115.9,78.1,face,151321,2_eyes_OK,12641,6.91,smile_YES,24642,glasses_NO,0,14.47,41.19,1.71,1.31,18.0,16.0
218,21_1_1_20170112202848978.jpg,0.0,1114,731,254,0,183.6,50.1,face,52441,eyes_NOK,2209,0.0,smile_YES,10440,glasses_NO,0,13.76,0.0,0.0,0.43,6.0,20.0
219,27_1_2_20170116172637915.jpg,1.0,698,731,254,0,147.9,85.6,face,161604,2_eyes_OK,12800,2.51,smile_YES,26450,glasses_NO,0,15.64,56.39,41.21,0.58,32.0,16.0
220,25_0_2_20170116174816852.jpg,0.0,1046,695,255,0,147.0,58.5,face,35721,2_eyes_OK,3872,5.97,smile_NO,0,glasses_NO,0,5.1,31.13,4.0,0.32,5.0,0.0
221,30_1_1_20170113001440458.jpg,0.0,1154,647,255,0,162.0,87.7,face,15876,2_eyes_OK,1405,11.5,smile_YES,3200,glasses_NO,0,12.82,62.4,37.41,0.61,2.0,20.0
222,20_1_4_20170103201807368.jpg,1.0,602,751,255,1,105.7,66.2,face,219024,2_eyes_OK,19208,2.95,smile_YES,39621,glasses_NO,0,77.85,34.02,65.98,5.68,48.0,18.0
223,29_1_1_20170116003342475.jpg,1.0,906,903,254,3,86.5,51.3,face,287296,2_eyes_OK,23762,4.11,smile_YES,50562,glasses_NO,0,9.59,0.0,31.4,1.5,35.0,18.0
224,26_0_1_20170113134354008.jpg,0.0,546,707,253,0,165.9,60.2,profile,25921,eyes_NOK,1024,0.0,smile_NO,0,glasses_NO,0,14.76,75.71,2.36,0.7,7.0,0.0
225,74_0_0_20170111224032125.jpg,0.0,336,512,255,0,32.7,50.6,face,10201,eyes_NOK,0,0.0,smile_YES,1922,glasses_NO,0,323.26,0.0,100.0,30.65,6.0,19.0
226,56_1_0_20170110123126617.jpg,0.0,634,954,255,0,100.8,66.0,face,15876,eyes_NOK,625,0.0,smile_NO,0,glasses_NO,0,350.47,8.31,11.56,9.52,3.0,0.0
227,30_0_0_20170117151331469.jpg,1.0,690,1015,249,0,114.5,75.8,face,164025,2_eyes_OK,16061,1.26,smile_YES,32768,glasses_NO,0,7.68,5.46,67.56,0.43,23.0,20.0
228,26_0_0_20170113210127400.jpg,0.0,1142,711,255,1,117.8,60.0,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,35.04,13.73,3.16,4.06,0.0,
229,20_1_0_20170105002441599.jpg,1.0,552,367,255,0,118.2,69.2,face,19881,2_eyes_OK,1684,1.02,smile_YES,3321,glasses_NO,0,62.82,5.37,21.78,2.73,10.0,17.0
230,41_0_3_20170109140906863.jpg,0.0,366,401,225,41,132.6,46.2,face,61009,2_eyes_OK,5101,1.82,smile_YES,9045,glasses_NO,0,17.75,16.47,0.0,1.77,42.0,15.0
231,40_0_0_20170116232933985.jpg,0.0,562,559,255,7,195.9,65.3,face,25921,2_eyes_OK,2245,6.8,smile_NO,0,glasses_NO,0,6.37,94.09,0.0,0.17,8.0,0.0
232,50_1_0_20170105162633419.jpg,1.0,290,289,243,4,129.4,60.3,face,14641,2_eyes_OK,1201,7.48,smile_YES,2888,glasses_NO,0,55.63,2.49,13.61,2.32,17.0,20.0
233,24_1_2_20170116171616382.jpg,0.0,990,739,255,0,177.7,70.1,face,1156,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,10.35,52.68,11.74,0.39,0.0,0.0
234,27_0_0_20170117010049965.jpg,0.0,1042,779,254,1,145.7,58.4,face,315844,2_eyes_OK,26681,25.84,smile_NO,0,glasses_NO,0,15.74,8.96,0.0,0.62,39.0,0.0
235,26_0_0_20170116224821430.jpg,0.0,1110,735,161,0,91.3,26.7,face,207025,2_eyes_OK,18637,4.75,smile_YES,35511,glasses_NO,0,4.0,0.0,0.0,0.09,25.0,17.0
236,35_0_2_20170116191717131.jpg,0.0,958,659,255,0,125.1,59.7,face,34596,2_eyes_OK,3364,11.66,smile_NO,0,glasses_NO,0,17.42,6.54,1.13,1.9,5.0,0.0
237,35_0_0_20170117152238029.jpg,1.0,566,839,192,1,66.4,58.0,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,7.22,0.0,99.63,3.37,0.0,
238,37_1_0_20170103183012994.jpg,0.0,534,379,255,0,150.3,54.8,face,51529,2_eyes_OK,4141,6.87,smile_YES,7750,glasses_NO,0,65.16,0.0,1.55,2.38,25.0,15.0
239,32_1_1_20170115235801065.jpg,0.0,1106,735,255,1,101.1,55.4,profile,137641,2_eyes_OK,11554,0.88,smile_YES,21632,glasses_NO,0,9.97,2.21,1.84,1.02,17.0,16.0
240,35_0_0_20170117203240562.jpg,1.0,906,903,254,0,97.6,64.4,face,215296,eyes_NOK,9409,0.0,smile_YES,38226,glasses_NO,0,5.18,0.0,26.07,0.66,26.0,18.0
241,17_0_0_20170110232044494.jpg,1.0,175,175,255,0,179.4,59.1,face,11025,2_eyes_OK,968,5.19,smile_YES,2048,glasses_NO,0,606.72,95.64,1.01,4.81,36.0,19.0
242,50_0_0_20170104204857675.jpg,1.0,452,451,254,5,158.2,54.7,face,39601,eyes_NOK,0,0.0,smile_YES,6962,glasses_NO,0,66.62,36.28,0.0,1.66,19.0,18.0
243,38_0_2_20170116192308542.jpg,0.0,530,659,254,0,92.6,73.1,face,24025,eyes_NOK,1024,0.0,smile_YES,3828,glasses_NO,0,14.52,0.87,65.58,1.75,7.0,16.0
244,38_0_0_20170117120656921.jpg,1.0,486,675,227,0,84.6,44.8,face,71824,2_eyes_OK,5941,0.81,smile_YES,12168,glasses_NO,0,7.24,0.0,8.57,1.21,22.0,17.0
245,64_0_0_20170111204901624.jpg,0.0,601,845,255,7,217.2,38.3,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,251.36,88.72,0.0,0.61,0.0,
246,27_0_0_20170117175813577.jpg,1.0,782,1039,218,0,69.2,48.2,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,5.17,0.63,38.59,0.98,0.0,
247,23_1_4_20170117194240867.jpg,1.0,782,1039,252,2,141.0,82.7,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,9.28,88.12,8.26,0.49,0.0,
248,46_1_0_20170109013450138.jpg,1.0,368,551,253,1,150.5,55.0,face,21316,2_eyes_OK,1570,0.0,smile_YES,4232,glasses_NO,0,43.76,1.7,0.0,1.34,11.0,20.0
249,22_1_3_20170104223113527.jpg,0.0,368,551,232,0,127.1,63.6,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,154.07,0.0,21.92,4.77,0.0,
250,30_1_2_20170116161348207.jpg,0.0,510,755,255,0,139.1,83.2,face,41209,2_eyes_OK,3872,1.53,smile_YES,6786,glasses_NO,0,27.03,66.02,29.86,1.68,11.0,16.0
251,27_1_2_20170116171540755.jpg,1.0,506,659,255,1,107.1,73.4,face,78961,2_eyes_OK,6613,4.98,smile_YES,13778,glasses_NO,0,19.94,4.15,26.14,2.3,24.0,17.0
252,32_1_0_20170117134803913.jpg,1.0,738,1103,247,0,120.8,65.4,face,133225,2_eyes_OK,10805,5.47,smile_YES,22050,glasses_NO,0,7.38,0.0,7.05,0.39,16.0,17.0
253,26_1_3_20170104232408872.jpg,0.0,222,335,253,0,118.8,90.7,face,12769,2_eyes_OK,1058,3.81,smile_YES,2312,glasses_NO,0,153.31,9.81,78.81,3.55,17.0,18.0
254,18_0_0_20170117140126568.jpg,0.0,738,1103,231,0,72.2,60.4,face,103041,2_eyes_OK,8500,4.21,smile_YES,18050,glasses_NO,0,6.58,0.0,60.81,2.26,13.0,18.0
255,19_0_3_20170104225836561.jpg,0.0,350,581,255,0,172.5,71.0,face,11881,2_eyes_OK,1105,11.02,smile_NO,0,glasses_NO,0,305.6,92.94,4.24,4.33,6.0,0.0
256,20_1_3_20170104231456714.jpg,0.0,398,329,246,0,85.8,60.0,face,23104,eyes_NOK,2643,0.0,smile_YES,3528,glasses_NO,0,50.9,0.0,83.04,3.71,18.0,15.0
257,24_1_3_20170104231950346.jpg,0.0,242,339,255,0,126.1,81.7,face,11236,2_eyes_OK,968,2.79,smile_YES,1953,glasses_NO,0,125.25,71.03,24.4,4.82,14.0,17.0
258,34_1_0_20170116003510683.jpg,0.0,918,887,255,48,129.9,52.8,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,4.14,9.7,0.0,0.06,0.0,
259,25_0_0_20170116222918287.jpg,0.0,810,1007,207,22,129.2,38.7,face,321489,2_eyes_OK,26681,0.77,smile_NO,0,glasses_NO,0,5.78,0.0,15.62,0.09,39.0,0.0
260,42_0_0_20170117154743159.jpg,0.0,390,387,253,10,113.2,68.3,face,46225,2_eyes_OK,3961,1.66,smile_YES,7750,glasses_NO,0,8.7,13.02,26.24,0.86,31.0,17.0
261,23_1_0_20170105002627948.jpg,0.0,378,537,254,0,104.3,74.1,face,44100,2_eyes_OK,4141,3.6,smile_NO,0,glasses_NO,0,30.93,1.17,18.43,2.49,22.0,0.0
262,77_1_0_20170110183741484.jpg,0.0,957,1300,255,0,152.5,44.4,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,722.45,29.71,0.0,2.05,0.0,
263,24_0_4_20170117145146997.jpg,0.0,638,659,247,1,121.0,60.5,face,110224,2_eyes_OK,8581,1.71,smile_NO,0,glasses_NO,0,24.76,0.0,0.0,2.43,26.0,0.0
264,27_0_1_20170113133634568.jpg,0.0,470,731,248,0,106.0,82.5,face,141376,2_eyes_OK,11860,11.23,smile_YES,23762,glasses_NO,0,12.26,5.68,86.29,1.38,41.0,17.0
265,21_1_1_20170112231905070.jpg,0.0,734,735,255,1,167.6,84.4,face,58564,2_eyes_OK,4901,7.8,smile_NO,0,glasses_NO,0,7.91,87.01,11.12,0.33,11.0,0.0
266,27_0_0_20170117120549066.jpg,0.0,758,999,248,0,182.2,64.2,face,285156,2_eyes_OK,21632,3.18,smile_YES,48672,glasses_NO,0,9.77,70.17,6.37,0.38,38.0,17.0
267,24_0_1_20170113151045191.jpg,0.0,1106,735,226,0,120.6,71.8,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,7.63,0.0,34.95,0.38,0.0,
268,27_1_1_20170117193211345.jpg,0.0,810,1007,254,1,137.5,45.4,face,38416,2_eyes_OK,3449,11.58,smile_YES,5940,glasses_NO,0,23.23,0.0,4.41,2.48,5.0,15.0
269,20_0_0_20170117141002911.jpg,0.0,926,879,234,0,161.2,67.1,face,176400,2_eyes_OK,14792,4.18,smile_NO,0,glasses_NO,0,8.91,74.55,0.6,0.24,22.0,0.0
270,45_0_0_20170117130051893.jpg,1.0,470,699,235,1,116.0,65.5,profile,93636,eyes_NOK,10685,0.0,smile_YES,14706,glasses_NO,0,7.78,20.94,41.05,0.54,29.0,16.0
